entry_time,exit_time,side,entry_price,exit_price,pnl_usd,exit_type,regime,holding_candles,equity
2024-01-19T12:00:00+00:00,2024-01-19T20:00:00+00:00,SHORT,40897.0,41442.16,-211.95,SL,bear,2,10226.6
2024-01-19T20:00:00+00:00,2024-01-20T20:00:00+00:00,SHORT,41662.2,41691.8,-22.66,MAX_HOLD_EXIT,bear,6,10203.94
2024-01-20T20:00:00+00:00,2024-01-21T20:00:00+00:00,SHORT,41691.8,41580.0,28.22,MAX_HOLD_EXIT,bear,6,10232.16
2024-01-21T20:00:00+00:00,2024-01-22T04:00:00+00:00,SHORT,41580.0,41042.6,181.87,TRAIL_TP,bear,2,10414.03
2024-01-22T04:00:00+00:00,2024-01-22T12:00:00+00:00,SHORT,41042.6,40605.5,147.75,TP,bear,2,10561.78
2024-01-22T12:00:00+00:00,2024-01-22T20:00:00+00:00,SHORT,40774.7,39567.0,432.28,TRAIL_TP,bear,2,10994.06
2024-01-22T20:00:00+00:00,2024-01-23T04:00:00+00:00,SHORT,39567.0,40094.43,-211.95,SL,bear,2,10782.11
2024-01-23T04:00:00+00:00,2024-01-23T12:00:00+00:00,SHORT,39773.9,39197.4,205.42,TRAIL_TP,bear,2,10987.53
2024-01-23T12:00:00+00:00,2024-01-23T20:00:00+00:00,SHORT,39197.4,39719.9,-211.95,SL,bear,2,10775.58
2024-01-23T20:00:00+00:00,2024-01-24T04:00:00+00:00,SHORT,39890.0,39979.4,-45.62,TIME_EXIT_LOSS,bear,1,10729.96
2024-01-24T04:00:00+00:00,2024-01-24T12:00:00+00:00,SHORT,39979.4,40046.7,-37.25,TIME_EXIT_LOSS,bear,1,10692.71
2024-01-24T12:00:00+00:00,2024-01-24T20:00:00+00:00,SHORT,40046.7,39620.2,147.75,TP,bear,2,10840.46
2024-01-24T20:00:00+00:00,2024-01-25T12:00:00+00:00,LONG,40078.7,39811.58,-111.97,HALF_RISK_SL,bull,4,10728.49
2024-01-25T12:00:00+00:00,2024-01-25T20:00:00+00:00,SHORT,39793.6,39953.3,-72.2,TIME_EXIT_LOSS,bear,1,10656.29
2024-01-25T20:00:00+00:00,2024-01-26T04:00:00+00:00,SHORT,39953.3,39956.0,-13.01,TIME_EXIT_LOSS,bear,1,10643.28
2024-01-26T04:00:00+00:00,2024-01-26T12:00:00+00:00,SHORT,39956.0,40488.61,-211.95,SL,bear,2,10431.33
2024-01-26T12:00:00+00:00,2024-01-26T20:00:00+00:00,SHORT,41399.8,41951.66,-211.95,SL,bear,2,10219.38
2024-01-26T20:00:00+00:00,2024-01-27T08:00:00+00:00,SHORT,41806.4,41361.16,147.75,TP,neutral,3,10367.13
2024-01-27T08:00:00+00:00,2024-01-28T00:00:00+00:00,LONG,41744.7,42210.0,155.19,TRAIL_TP,bull,4,10522.32
2024-01-28T00:00:00+00:00,2024-01-28T08:00:00+00:00,LONG,42210.0,42659.54,147.75,TP,bull,2,10670.07
2024-01-28T08:00:00+00:00,2024-01-28T16:00:00+00:00,LONG,42456.6,41890.65,-211.95,SL,bull,2,10458.12
2024-01-28T16:00:00+00:00,2024-01-29T00:00:00+00:00,LONG,41770.6,42306.4,180.41,TRAIL_TP,bull,2,10638.53
2024-01-29T00:00:00+00:00,2024-01-29T08:00:00+00:00,LONG,42306.4,42233.3,-37.92,TIME_EXIT_LOSS,bull,1,10600.61
2024-01-29T08:00:00+00:00,2024-01-29T16:00:00+00:00,LONG,42233.3,42986.7,255.59,TRAIL_TP,bull,2,10856.2
2024-01-29T16:00:00+00:00,2024-01-30T00:00:00+00:00,LONG,42986.7,43502.9,168.13,TRAIL_TP,bull,2,11024.33
2024-01-30T00:00:00+00:00,2024-01-30T12:00:00+00:00,LONG,43502.9,43212.95,-111.97,HALF_RISK_SL,bull,3,10912.36
2024-01-30T12:00:00+00:00,2024-01-30T20:00:00+00:00,LONG,43355.5,42777.57,-211.95,SL,bull,2,10700.41
2024-01-30T20:00:00+00:00,2024-01-31T08:00:00+00:00,LONG,42918.3,42632.25,-111.97,HALF_RISK_SL,bull,3,10588.44
2024-01-31T08:00:00+00:00,2024-01-31T16:00:00+00:00,LONG,42630.2,43316.4,229.45,TRAIL_TP,bull,2,10817.89
2024-01-31T16:00:00+00:00,2024-02-01T00:00:00+00:00,LONG,43316.4,42738.99,-211.95,SL,bull,2,10605.94
2024-02-01T00:00:00+00:00,2024-02-01T12:00:00+00:00,LONG,41998.0,42500.1,167.33,TRAIL_TP,bull,3,10773.27
2024-02-01T12:00:00+00:00,2024-02-01T20:00:00+00:00,LONG,42500.1,43072.6,190.06,TRAIL_TP,bull,2,10963.33
2024-02-01T20:00:00+00:00,2024-02-02T12:00:00+00:00,LONG,43072.6,42785.52,-111.98,HALF_RISK_SL,bull,4,10851.35
2024-02-02T12:00:00+00:00,2024-02-02T20:00:00+00:00,LONG,43222.9,43182.0,-26.19,TIME_EXIT_LOSS,bull,1,10825.16
2024-02-02T20:00:00+00:00,2024-02-03T04:00:00+00:00,LONG,43182.0,43037.1,-62.33,TIME_EXIT_LOSS,bull,1,10762.83
2024-02-03T04:00:00+00:00,2024-02-04T04:00:00+00:00,LONG,43037.1,42750.26,-111.97,HALF_RISK_SL,bull,6,10650.86
2024-02-04T04:00:00+00:00,2024-02-04T20:00:00+00:00,LONG,42822.9,42537.49,-111.98,HALF_RISK_SL,bull,4,10538.88
2024-02-04T20:00:00+00:00,2024-02-05T04:00:00+00:00,LONG,42570.3,43059.0,160.2,TRAIL_TP,bull,2,10699.08
2024-02-05T04:00:00+00:00,2024-02-05T12:00:00+00:00,LONG,43059.0,43517.58,147.75,TP,bull,2,10846.83
2024-02-05T12:00:00+00:00,2024-02-06T08:00:00+00:00,LONG,42629.7,43083.71,147.75,TP,bull,5,10994.58
2024-02-06T08:00:00+00:00,2024-02-06T16:00:00+00:00,LONG,42814.3,43270.27,147.75,TP,bull,2,11142.33
2024-02-06T16:00:00+00:00,2024-02-07T00:00:00+00:00,SHORT,43261.7,42783.0,153.98,TRAIL_TP,neutral,2,11296.31
2024-02-07T00:00:00+00:00,2024-02-07T08:00:00+00:00,SHORT,42783.0,42917.4,-59.12,TIME_EXIT_LOSS,neutral,1,11237.19
2024-02-07T08:00:00+00:00,2024-02-07T16:00:00+00:00,SHORT,42917.4,43489.49,-211.95,SL,neutral,2,11025.24
2024-02-07T16:00:00+00:00,2024-02-08T00:00:00+00:00,LONG,43596.1,44523.6,307.12,TRAIL_TP,bull,2,11332.36
2024-02-08T00:00:00+00:00,2024-02-08T12:00:00+00:00,LONG,44523.6,45406.3,285.38,TRAIL_TP,bull,3,11617.74
2024-02-08T12:00:00+00:00,2024-02-08T20:00:00+00:00,LONG,45406.3,45269.1,-57.32,TIME_EXIT_LOSS,bull,1,11560.42
2024-02-08T20:00:00+00:00,2024-02-09T04:00:00+00:00,LONG,45269.1,46185.1,291.52,TRAIL_TP,bull,2,11851.94
2024-02-09T04:00:00+00:00,2024-02-09T12:00:00+00:00,LONG,46185.1,47136.9,297.13,TRAIL_TP,bull,2,12149.07
2024-02-09T12:00:00+00:00,2024-02-09T20:00:00+00:00,LONG,47136.9,47638.91,147.75,TP,bull,2,12296.82
2024-02-09T20:00:00+00:00,2024-02-10T16:00:00+00:00,LONG,47116.1,47617.89,147.75,TP,bull,5,12444.57
2024-02-10T16:00:00+00:00,2024-02-11T00:00:00+00:00,LONG,47511.2,48517.1,305.58,TRAIL_TP,bull,2,12750.15
2024-02-11T00:00:00+00:00,2024-02-11T08:00:00+00:00,LONG,48517.1,48403.7,-47.06,TIME_EXIT_LOSS,bull,1,12703.09
2024-02-11T08:00:00+00:00,2024-02-11T16:00:00+00:00,LONG,48403.7,48282.4,-49.59,TIME_EXIT_LOSS,bull,1,12653.5
2024-02-11T16:00:00+00:00,2024-02-12T00:00:00+00:00,LONG,48282.4,48796.61,147.75,TP,bull,2,12801.25
2024-02-12T00:00:00+00:00,2024-02-12T08:00:00+00:00,LONG,48138.6,47906.0,-84.48,TIME_EXIT_LOSS,bull,1,12716.77
2024-02-12T08:00:00+00:00,2024-02-12T16:00:00+00:00,LONG,47906.0,49545.9,501.47,TRAIL_TP,bull,2,13218.24
2024-02-12T16:00:00+00:00,2024-02-13T00:00:00+00:00,LONG,49545.9,50073.56,147.75,TP,bull,2,13365.99
2024-02-13T00:00:00+00:00,2024-02-13T12:00:00+00:00,LONG,49813.8,49481.79,-111.97,HALF_RISK_SL,bull,3,13254.02
2024-02-13T12:00:00+00:00,2024-02-13T20:00:00+00:00,LONG,48753.1,49696.4,278.23,TRAIL_TP,bull,2,13532.25
2024-02-13T20:00:00+00:00,2024-02-14T08:00:00+00:00,LONG,49696.4,51601.2,562.93,TRAIL_TP,bull,3,14095.18
2024-02-14T08:00:00+00:00,2024-02-15T00:00:00+00:00,LONG,51601.2,52379.9,214.36,TRAIL_TP,bull,4,14309.54
2024-02-15T00:00:00+00:00,2024-02-15T08:00:00+00:00,LONG,52379.9,51681.68,-211.95,SL,bull,2,14097.59
2024-02-15T08:00:00+00:00,2024-02-15T16:00:00+00:00,LONG,52359.1,51661.15,-211.95,SL,bull,2,13885.64
2024-02-15T16:00:00+00:00,2024-02-16T08:00:00+00:00,LONG,52022.0,51675.27,-111.97,HALF_RISK_SL,bull,4,13773.67
2024-02-16T08:00:00+00:00,2024-02-16T16:00:00+00:00,LONG,52241.1,51780.2,-144.34,TIME_EXIT_LOSS,bull,1,13629.33
2024-02-16T16:00:00+00:00,2024-02-17T12:00:00+00:00,LONG,51780.2,51435.08,-111.98,HALF_RISK_SL,bull,5,13517.35
2024-02-17T12:00:00+00:00,2024-02-17T20:00:00+00:00,LONG,51013.4,51679.4,183.83,TRAIL_TP,bull,2,13701.18
2024-02-17T20:00:00+00:00,2024-02-18T20:00:00+00:00,LONG,51679.4,52229.79,147.75,TP,bull,6,13848.93
2024-02-18T20:00:00+00:00,2024-02-19T04:00:00+00:00,SHORT,52175.9,52423.9,-83.3,TIME_EXIT_LOSS,neutral,1,13765.63
2024-02-19T04:00:00+00:00,2024-02-19T16:00:00+00:00,SHORT,52423.9,51851.6,151.75,TRAIL_TP,neutral,3,13917.38
2024-02-19T16:00:00+00:00,2024-02-20T00:00:00+00:00,LONG,51851.6,51608.9,-82.21,TIME_EXIT_LOSS,bull,1,13835.17
2024-02-20T00:00:00+00:00,2024-02-20T08:00:00+00:00,LONG,51608.9,52325.8,196.37,TRAIL_TP,bull,2,14031.54
2024-02-20T08:00:00+00:00,2024-02-20T16:00:00+00:00,LONG,52325.8,51628.3,-211.95,SL,bull,2,13819.59
2024-02-20T16:00:00+00:00,2024-02-21T04:00:00+00:00,SHORT,52131.3,51576.1,147.75,TP,neutral,3,13967.34
2024-02-21T04:00:00+00:00,2024-02-21T12:00:00+00:00,SHORT,51599.9,51050.36,147.75,TP,neutral,2,14115.09
2024-02-21T12:00:00+00:00,2024-02-21T20:00:00+00:00,SHORT,51183.7,51865.98,-211.95,SL,bear,2,13903.14
2024-02-21T20:00:00+00:00,2024-02-22T12:00:00+00:00,SHORT,51877.8,51325.3,147.75,TP,neutral,4,14050.89
2024-02-22T12:00:00+00:00,2024-02-23T00:00:00+00:00,SHORT,51630.0,51080.14,147.75,TP,neutral,3,14198.64
2024-02-23T00:00:00+00:00,2024-02-23T08:00:00+00:00,SHORT,51129.7,51254.1,-48.5,TIME_EXIT_LOSS,neutral,1,14150.14
2024-02-23T08:00:00+00:00,2024-02-23T16:00:00+00:00,SHORT,51254.1,50708.24,147.75,TP,neutral,2,14297.89
2024-02-23T16:00:00+00:00,2024-02-24T16:00:00+00:00,SHORT,51131.0,51471.79,-111.98,HALF_RISK_SL,neutral,6,14185.91
2024-02-24T16:00:00+00:00,2024-02-25T00:00:00+00:00,SHORT,51590.0,51654.2,-30.67,TIME_EXIT_LOSS,neutral,1,14155.24
2024-02-25T00:00:00+00:00,2024-02-25T08:00:00+00:00,SHORT,51654.2,51672.3,-17.26,TIME_EXIT_LOSS,neutral,1,14137.98
2024-02-25T08:00:00+00:00,2024-02-25T16:00:00+00:00,SHORT,51672.3,51708.0,-22.36,TIME_EXIT_LOSS,neutral,1,14115.62
2024-02-25T16:00:00+00:00,2024-02-26T08:00:00+00:00,SHORT,51708.0,51126.4,156.72,TRAIL_TP,neutral,4,14272.34
2024-02-26T08:00:00+00:00,2024-02-26T16:00:00+00:00,SHORT,51126.4,51807.91,-211.95,SL,bear,2,14060.39
2024-02-26T16:00:00+00:00,2024-02-27T00:00:00+00:00,LONG,54531.3,55774.3,329.91,TRAIL_TP,bull,2,14390.3
2024-02-27T00:00:00+00:00,2024-02-27T08:00:00+00:00,LONG,55774.3,56581.4,205.06,TRAIL_TP,bull,2,14595.36
2024-02-27T08:00:00+00:00,2024-02-27T16:00:00+00:00,LONG,56581.4,57390.7,202.55,TRAIL_TP,bull,2,14797.91
2024-02-27T16:00:00+00:00,2024-02-28T00:00:00+00:00,LONG,57390.7,56963.3,-123.71,TIME_EXIT_LOSS,bull,1,14674.2
2024-02-28T00:00:00+00:00,2024-02-28T08:00:00+00:00,LONG,56963.3,58997.4,523.63,TRAIL_TP,bull,2,15197.83
2024-02-28T08:00:00+00:00,2024-02-28T16:00:00+00:00,LONG,58997.4,61032.8,505.5,TRAIL_TP,bull,2,15703.33
2024-02-28T16:00:00+00:00,2024-02-29T00:00:00+00:00,SHORT,61032.8,61846.37,-211.95,SL,neutral,2,15491.38
2024-02-29T00:00:00+00:00,2024-02-29T08:00:00+00:00,LONG,61638.6,63019.8,324.12,TRAIL_TP,bull,2,15815.5
2024-02-29T08:00:00+00:00,2024-02-29T16:00:00+00:00,LONG,63019.8,62179.75,-211.95,SL,bull,2,15603.55
2024-02-29T16:00:00+00:00,2024-03-01T00:00:00+00:00,LONG,61681.8,60859.58,-211.95,SL,bull,2,15391.6
2024-03-01T00:00:00+00:00,2024-03-01T08:00:00+00:00,SHORT,61183.4,61998.97,-211.95,SL,neutral,2,15179.65
2024-03-01T08:00:00+00:00,2024-03-01T20:00:00+00:00,LONG,61927.7,62587.23,147.75,TP,bull,3,15327.4
2024-03-01T20:00:00+00:00,2024-03-02T04:00:00+00:00,LONG,62430.6,62071.9,-98.18,TIME_EXIT_LOSS,bull,1,15229.22
2024-03-02T04:00:00+00:00,2024-03-02T12:00:00+00:00,LONG,62071.9,61834.5,-69.37,TIME_EXIT_LOSS,bull,1,15159.85
2024-03-02T12:00:00+00:00,2024-03-03T04:00:00+00:00,LONG,61834.5,61422.37,-111.97,HALF_RISK_SL,bull,4,15047.88
2024-03-03T04:00:00+00:00,2024-03-03T12:00:00+00:00,LONG,61641.0,62297.48,147.75,TP,bull,2,15195.63
2024-03-03T12:00:00+00:00,2024-03-03T20:00:00+00:00,LONG,62210.7,63178.5,221.35,TRAIL_TP,bull,2,15416.98
2024-03-03T20:00:00+00:00,2024-03-04T04:00:00+00:00,LONG,63178.5,64120.6,211.68,TRAIL_TP,bull,2,15628.66
2024-03-04T04:00:00+00:00,2024-03-04T12:00:00+00:00,LONG,64120.6,66505.4,545.89,TRAIL_TP,bull,2,16174.55
2024-03-04T12:00:00+00:00,2024-03-04T20:00:00+00:00,LONG,66505.4,68296.4,391.95,TRAIL_TP,bull,2,16566.5
2024-03-04T20:00:00+00:00,2024-03-05T04:00:00+00:00,LONG,68296.4,67386.01,-211.95,SL,bull,2,16354.55
2024-03-05T04:00:00+00:00,2024-03-05T12:00:00+00:00,LONG,66223.8,66929.08,147.75,TP,bull,2,16502.3
2024-03-05T12:00:00+00:00,2024-03-05T20:00:00+00:00,LONG,66841.3,65950.31,-211.95,SL,bull,2,16290.35
2024-03-05T20:00:00+00:00,2024-03-06T04:00:00+00:00,SHORT,63747.4,64597.15,-211.95,SL,bear,2,16078.4
2024-03-06T04:00:00+00:00,2024-03-06T12:00:00+00:00,SHORT,66759.4,67649.3,-211.95,SL,neutral,2,15866.45
2024-03-06T12:00:00+00:00,2024-03-06T20:00:00+00:00,SHORT,66541.3,65832.64,147.75,TP,neutral,2,16014.2
2024-03-06T20:00:00+00:00,2024-03-07T04:00:00+00:00,SHORT,66128.1,66447.8,-84.52,TIME_EXIT_LOSS,bear,1,15929.68
2024-03-07T04:00:00+00:00,2024-03-07T12:00:00+00:00,SHORT,66447.8,67333.55,-211.95,SL,neutral,2,15717.73
2024-03-07T12:00:00+00:00,2024-03-08T08:00:00+00:00,SHORT,67317.1,67765.77,-111.98,HALF_RISK_SL,neutral,5,15605.75
2024-03-08T08:00:00+00:00,2024-03-08T16:00:00+00:00,LONG,67822.0,66917.93,-211.95,SL,bull,2,15393.8
2024-03-08T16:00:00+00:00,2024-03-09T00:00:00+00:00,LONG,68922.0,68003.27,-211.95,SL,bull,2,15181.85
2024-03-09T00:00:00+00:00,2024-03-10T00:00:00+00:00,LONG,68297.1,69208.1,188.08,TRAIL_TP,bull,6,15369.93
2024-03-10T00:00:00+00:00,2024-03-10T08:00:00+00:00,LONG,69208.1,69945.17,147.75,TP,bull,2,15517.68
2024-03-10T08:00:00+00:00,2024-03-10T16:00:00+00:00,LONG,69639.5,69465.0,-49.59,TIME_EXIT_LOSS,bull,1,15468.09
2024-03-10T16:00:00+00:00,2024-03-11T00:00:00+00:00,LONG,69465.0,68539.03,-211.95,SL,bull,2,15256.14
2024-03-11T00:00:00+00:00,2024-03-11T08:00:00+00:00,SHORT,68657.4,69572.6,-211.95,SL,neutral,2,15044.19
2024-03-11T08:00:00+00:00,2024-03-11T16:00:00+00:00,LONG,71558.6,72320.7,147.75,TP,bull,2,15191.94
2024-03-11T16:00:00+00:00,2024-03-12T00:00:00+00:00,LONG,72041.3,71673.4,-88.6,TIME_EXIT_LOSS,bull,1,15103.34
2024-03-12T00:00:00+00:00,2024-03-12T08:00:00+00:00,LONG,71673.4,72436.72,147.75,TP,bull,2,15251.09
2024-03-12T08:00:00+00:00,2024-03-12T16:00:00+00:00,LONG,72098.7,71137.62,-211.95,SL,bull,2,15039.14
2024-03-12T16:00:00+00:00,2024-03-13T00:00:00+00:00,LONG,71403.1,72163.54,147.75,TP,bull,2,15186.89
2024-03-13T00:00:00+00:00,2024-03-13T08:00:00+00:00,LONG,72135.8,73149.9,198.87,TRAIL_TP,bull,2,15385.76
2024-03-13T08:00:00+00:00,2024-03-14T00:00:00+00:00,LONG,73149.9,72662.36,-111.98,HALF_RISK_SL,bull,4,15273.78
2024-03-14T00:00:00+00:00,2024-03-14T08:00:00+00:00,LONG,73333.3,72939.4,-92.57,TIME_EXIT_LOSS,bull,1,15181.21
2024-03-14T08:00:00+00:00,2024-03-14T16:00:00+00:00,LONG,72939.4,71967.12,-211.95,SL,bull,2,14969.26
2024-03-14T16:00:00+00:00,2024-03-15T00:00:00+00:00,LONG,69500.4,68573.96,-211.95,SL,bull,2,14757.31
2024-03-15T00:00:00+00:00,2024-03-15T08:00:00+00:00,SHORT,68266.0,67538.97,147.75,TP,bear,2,14905.06
2024-03-15T08:00:00+00:00,2024-03-15T16:00:00+00:00,SHORT,67818.3,68722.32,-211.95,SL,bear,2,14693.11
2024-03-15T16:00:00+00:00,2024-03-16T00:00:00+00:00,SHORT,69003.0,69922.81,-211.95,SL,bear,2,14481.16
2024-03-16T00:00:00+00:00,2024-03-16T08:00:00+00:00,SHORT,69247.6,68300.1,193.24,TRAIL_TP,bear,2,14674.4
2024-03-16T08:00:00+00:00,2024-03-16T16:00:00+00:00,SHORT,68300.1,66969.1,280.31,TRAIL_TP,bear,2,14954.71
2024-03-16T16:00:00+00:00,2024-03-17T00:00:00+00:00,SHORT,66969.1,66255.88,147.75,TP,bear,2,15102.46
2024-03-17T00:00:00+00:00,2024-03-17T08:00:00+00:00,SHORT,66574.4,67461.84,-211.95,SL,bear,2,14890.51
2024-03-17T08:00:00+00:00,2024-03-17T16:00:00+00:00,SHORT,67015.0,67908.31,-211.95,SL,bear,2,14678.56
2024-03-17T16:00:00+00:00,2024-03-18T00:00:00+00:00,SHORT,68575.5,67845.17,147.75,TP,bear,2,14826.31
2024-03-18T00:00:00+00:00,2024-03-18T08:00:00+00:00,SHORT,68038.1,68307.7,-71.44,TIME_EXIT_LOSS,bear,1,14754.87
2024-03-18T08:00:00+00:00,2024-03-18T16:00:00+00:00,SHORT,68307.7,66985.7,278.3,TRAIL_TP,bear,2,15033.17
2024-03-18T16:00:00+00:00,2024-03-19T00:00:00+00:00,SHORT,66985.7,67878.62,-211.95,SL,bear,2,14821.22
2024-03-19T00:00:00+00:00,2024-03-19T08:00:00+00:00,SHORT,65930.5,63137.1,623.53,TRAIL_TP,bear,2,15444.75
2024-03-19T08:00:00+00:00,2024-03-19T16:00:00+00:00,SHORT,63137.1,63978.72,-211.95,SL,bear,2,15232.8
2024-03-19T16:00:00+00:00,2024-03-20T00:00:00+00:00,SHORT,64435.0,61894.8,579.34,TRAIL_TP,bear,2,15812.14
2024-03-20T00:00:00+00:00,2024-03-20T08:00:00+00:00,SHORT,61894.8,62719.86,-211.95,SL,bear,2,15600.19
2024-03-20T08:00:00+00:00,2024-03-20T16:00:00+00:00,SHORT,63432.0,64277.55,-211.95,SL,bear,2,15388.24
2024-03-20T16:00:00+00:00,2024-03-21T00:00:00+00:00,SHORT,65821.6,66699.0,-211.95,SL,bear,2,15176.29
2024-03-21T00:00:00+00:00,2024-03-21T08:00:00+00:00,SHORT,66707.8,67597.01,-211.95,SL,bear,2,14964.34
2024-03-21T08:00:00+00:00,2024-03-21T16:00:00+00:00,SHORT,67082.3,65276.0,391.9,TRAIL_TP,bear,2,15356.24
2024-03-21T16:00:00+00:00,2024-03-22T00:00:00+00:00,SHORT,65276.0,66146.13,-211.95,SL,bear,2,15144.29
2024-03-22T00:00:00+00:00,2024-03-22T08:00:00+00:00,SHORT,66017.8,64268.0,385.57,TRAIL_TP,bear,2,15529.86
2024-03-22T08:00:00+00:00,2024-03-22T16:00:00+00:00,SHORT,64268.0,63583.55,147.75,TP,bear,2,15677.61
2024-03-22T16:00:00+00:00,2024-03-23T00:00:00+00:00,SHORT,63907.2,63226.59,147.75,TP,bear,2,15825.36
2024-03-23T00:00:00+00:00,2024-03-23T08:00:00+00:00,SHORT,63592.0,64439.68,-211.95,SL,bear,2,15613.41
2024-03-23T08:00:00+00:00,2024-03-23T16:00:00+00:00,SHORT,64674.9,65537.02,-211.95,SL,bear,2,15401.46
2024-03-23T16:00:00+00:00,2024-03-24T00:00:00+00:00,SHORT,64917.9,64007.6,198.33,TRAIL_TP,neutral,2,15599.79
2024-03-24T04:00:00+00:00,2024-03-24T12:00:00+00:00,SHORT,64624.6,65486.05,-211.95,SL,neutral,2,15387.84
2024-03-24T12:00:00+00:00,2024-03-24T20:00:00+00:00,SHORT,65718.6,66594.63,-211.95,SL,neutral,2,15175.89
2024-03-24T20:00:00+00:00,2024-03-25T12:00:00+00:00,SHORT,67260.9,67709.19,-111.97,HALF_RISK_SL,neutral,4,15063.92
2024-03-25T12:00:00+00:00,2024-03-25T20:00:00+00:00,LONG,69844.6,70588.44,147.75,TP,bull,2,15211.67
2024-03-25T20:00:00+00:00,2024-03-26T04:00:00+00:00,LONG,69920.5,70665.15,147.75,TP,bull,2,15359.42
2024-03-26T04:00:00+00:00,2024-03-26T12:00:00+00:00,LONG,70535.0,69594.77,-211.95,SL,bull,2,15147.47
2024-03-26T12:00:00+00:00,2024-03-26T20:00:00+00:00,LONG,70307.1,70044.1,-68.11,TIME_EXIT_LOSS,bull,1,15079.36
2024-03-26T20:00:00+00:00,2024-03-27T04:00:00+00:00,LONG,70044.1,69798.8,-64.53,TIME_EXIT_LOSS,bull,1,15014.83
2024-03-27T04:00:00+00:00,2024-03-27T12:00:00+00:00,LONG,69798.8,68868.38,-211.95,SL,bull,2,14802.88
2024-03-27T12:00:00+00:00,2024-03-27T20:00:00+00:00,LONG,68922.0,69656.02,147.75,TP,bull,2,14950.63
2024-03-27T20:00:00+00:00,2024-03-28T04:00:00+00:00,LONG,69532.6,70456.8,187.37,TRAIL_TP,bull,2,15138.0
2024-03-28T04:00:00+00:00,2024-03-28T12:00:00+00:00,LONG,70456.8,71335.1,174.99,TRAIL_TP,bull,2,15312.99
2024-03-28T12:00:00+00:00,2024-03-28T20:00:00+00:00,LONG,71335.1,70838.7,-116.38,TIME_EXIT_LOSS,bull,1,15196.61
2024-03-28T20:00:00+00:00,2024-03-29T04:00:00+00:00,LONG,70838.7,69894.42,-211.95,SL,bull,2,14984.66
2024-03-29T04:00:00+00:00,2024-03-29T12:00:00+00:00,LONG,69855.6,70599.56,147.75,TP,bull,2,15132.41
2024-03-29T12:00:00+00:00,2024-03-30T00:00:00+00:00,LONG,69240.1,69977.51,147.75,TP,bull,3,15280.16
2024-03-30T00:00:00+00:00,2024-03-31T00:00:00+00:00,LONG,69836.8,69980.8,18.93,MAX_HOLD_EXIT,bull,6,15299.09
2024-03-31T00:00:00+00:00,2024-03-31T12:00:00+00:00,LONG,69980.8,70726.1,147.75,TP,bull,3,15446.84
2024-03-31T12:00:00+00:00,2024-03-31T20:00:00+00:00,LONG,70446.2,71363.0,183.21,TRAIL_TP,bull,2,15630.05
2024-03-31T20:00:00+00:00,2024-04-01T04:00:00+00:00,LONG,71363.0,70411.73,-211.95,SL,bull,2,15418.1
2024-04-01T04:00:00+00:00,2024-04-01T12:00:00+00:00,LONG,69637.0,68708.74,-211.95,SL,bull,2,15206.15
2024-04-01T12:00:00+00:00,2024-04-01T20:00:00+00:00,LONG,68281.0,69700.0,299.73,TRAIL_TP,bull,2,15505.88
2024-04-01T20:00:00+00:00,2024-04-02T04:00:00+00:00,LONG,69700.0,68770.9,-211.95,SL,bull,2,15293.93
2024-04-02T04:00:00+00:00,2024-04-02T12:00:00+00:00,LONG,66503.3,65616.81,-211.95,SL,bull,2,15081.98
2024-04-02T12:00:00+00:00,2024-04-02T20:00:00+00:00,SHORT,64928.3,65793.79,-211.95,SL,neutral,2,14870.03
2024-04-02T20:00:00+00:00,2024-04-03T04:00:00+00:00,SHORT,65505.3,66378.49,-211.95,SL,neutral,2,14658.08
2024-04-03T04:00:00+00:00,2024-04-03T16:00:00+00:00,SHORT,66181.1,66622.2,-111.98,HALF_RISK_SL,neutral,3,14546.1
2024-04-03T16:00:00+00:00,2024-04-04T04:00:00+00:00,SHORT,65798.8,66237.35,-111.97,HALF_RISK_SL,neutral,3,14434.13
2024-04-04T04:00:00+00:00,2024-04-04T12:00:00+00:00,SHORT,66104.8,66985.98,-211.95,SL,neutral,2,14222.18
2024-04-04T12:00:00+00:00,2024-04-04T20:00:00+00:00,SHORT,67631.8,68533.33,-211.95,SL,neutral,2,14010.23
2024-04-04T20:00:00+00:00,2024-04-05T04:00:00+00:00,LONG,68489.9,67576.93,-211.95,SL,bull,2,13798.28
2024-04-05T04:00:00+00:00,2024-04-05T12:00:00+00:00,SHORT,66937.4,67829.68,-211.95,SL,bear,2,13586.33
2024-04-05T12:00:00+00:00,2024-04-05T20:00:00+00:00,SHORT,68201.5,67475.15,147.75,TP,bear,2,13734.08
2024-04-05T20:00:00+00:00,2024-04-06T04:00:00+00:00,SHORT,67825.7,67985.1,-47.25,TIME_EXIT_LOSS,bear,1,13686.83
2024-04-06T04:00:00+00:00,2024-04-06T12:00:00+00:00,SHORT,67985.1,68094.0,-36.03,TIME_EXIT_LOSS,bear,1,13650.8
2024-04-06T12:00:00+00:00,2024-04-06T20:00:00+00:00,SHORT,68094.0,69001.69,-211.95,SL,bear,2,13438.85
2024-04-06T20:00:00+00:00,2024-04-07T04:00:00+00:00,SHORT,68901.6,69367.4,-113.41,TIME_EXIT_LOSS,neutral,1,13325.44
2024-04-07T04:00:00+00:00,2024-04-07T12:00:00+00:00,SHORT,69367.4,69567.9,-55.36,TIME_EXIT_LOSS,neutral,1,13270.08
